Date;Tweet_ID;Raw Text;Likes;Retweets;is_fire;is_wildland;is_urban;Light Cleaned Text;Advanced Cleaned Text;Hard Cleaned Text
Sun Sep 21 07:22:49 +0000 2025;1,97E+18;;19;4;1;1;1;Ενεργοποίηση Δασική πυρκαγιά στην περιοχή σας Αν βρίσκεστε στην περιοχή #Βεργαίικα της Περιφερειακής Ενότητας #Αργολίδας απομακρυνθείτε προς #Πόρτο_Χέλι Ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση δασικη πυρκαγια στην περιοχη σας αν βρισκεστε στην περιοχη #βεργαιικα της περιφερειακης ενοτητας #αργολιδας απομακρυνθειτε προς #πορτο_χελι ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση δασικος πυρκαγια περιοχη βρισκεστε περιοχη βεργαιικα περιφερειακης ενοτητα αργολιδας απομακρυνθειτε πορτο χελι ακολουθειτε οδηγια αρχων
Sun Sep 21 06:16:16 +0000 2025;1,97E+18;;27;3;1;1;1;Ενεργοποίηση Δασική πυρκαγιά στην περιοχή #Κουνούπι της Περιφερειακής Ενότητας #Αργολίδας Παραμείνετε σε ετοιμότητα και ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση δασικη πυρκαγια στην περιοχη #κουνουπι της περιφερειακης ενοτητας #αργολιδας παραμεινετε σε ετοιμοτητα και ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση δασικος πυρκαγια περιοχη κουνουπι περιφερειακης ενοτητα αργολιδας παραμεινετε ετοιμοτητα ακολουθειτε οδηγια αρχων
Fri Sep 19 14:49:00 +0000 2025;1,97E+18;;26;5;1;0;1;Ενεργοποίηση Πυρκαγιά σε βιομηχανική εγκατάσταση στην περιοχή #Αχαρνών της Περιφερειακής Ενότητας #Ανατολικής_Αττικής Επικίνδυνοι καπνοί Παραμείνετε σε εσωτερικούς χώρους, κλείστε πόρτες, παράθυρα. Ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση πυρκαγια σε βιομηχανικη εγκατασταση στην περιοχη #αχαρνων της περιφερειακης ενοτητας #ανατολικης_αττικης επικινδυνοι καπνοι παραμεινετε σε εσωτερικους χωρους, κλειστε πορτες, παραθυρα. ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση πυρκαγια βιομηχανικος εγκατασταση περιοχη αχαρνων περιφερειακος ενοτητα ανατολικης αττικης επικινδυνοι καπνος παραμεινετε εσωτερικος χωρος κλειστε πορτα παραθυρο ακολουθειτε οδηγια αρχων
Wed Sep 17 13:32:25 +0000 2025;1,97E+18;;20;6;1;1;1;Ενεργοποίηση Δασική πυρκαγιά στην περιοχή σας Αν βρίσκεστε στις περιοχές #Κοριάννα #Κλείσματα και #Μεταξάτα της νήσου #Κεφαλληνίας απομακρυνθείτε προς #Αργοστόλι Ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση δασικη πυρκαγια στην περιοχη σας αν βρισκεστε στις περιοχες #κοριαννα #κλεισματα και #μεταξατα της νησου #κεφαλληνιας απομακρυνθειτε προς #αργοστολι ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση δασικος πυρκαγια περιοχη βρισκεστε περιοχη κοριαννα κλεισματα μεταξατα νησου κεφαλληνιας απομακρυνθειτε αργοστολι ακολουθειτε οδηγια αρχων
Tue Sep 16 12:37:51 +0000 2025;1,97E+18;;20;6;1;1;1;Ενεργοποίηση Δασική πυρκαγιά στην περιοχή #Παλαιόπολη της Περιφερειακής Ενότητας #Άνδρου Παραμείνετε σε ετοιμότητα και ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση δασικη πυρκαγια στην περιοχη #παλαιοπολη της περιφερειακης ενοτητας #ανδρου παραμεινετε σε ετοιμοτητα και ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση δασικος πυρκαγια περιοχη παλαιοπολη περιφερειακης ενοτητα ανδρος παραμεινετε ετοιμοτητα ακολουθειτε οδηγια αρχων
Thu Sep 11 13:12:45 +0000 2025;1,97E+18;;20;7;1;1;1;Ενεργοποίηση Αγροτοδασική πυρκαγιά στην περιοχή σας Αν βρίσκεστε στην περιοχή #Τούμπα #Αχαΐας απομακρυνθείτε προς #Κρήνη Ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση αγροτοδασικη πυρκαγια στην περιοχη σας αν βρισκεστε στην περιοχη #τουμπα #αχαιας απομακρυνθειτε προς #κρηνη ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση αγροτοδασικος πυρκαγια περιοχη βρισκεστε περιοχη τουμπα αχαιας απομακρυνθειτε κρηνη ακολουθειτε οδηγια αρχων
Thu Sep 11 12:32:20 +0000 2025;1,97E+18;;17;7;1;1;1;Ενεργοποίηση Αγροτοδασική πυρκαγιά στην περιοχή σας Αν βρίσκεστε στην περιοχή #Λάκκα #Αχαΐας απομακρυνθείτε προς #Κρήνη και #Γρηγόρης Ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση αγροτοδασικη πυρκαγια στην περιοχη σας αν βρισκεστε στην περιοχη #λακκα #αχαιας απομακρυνθειτε προς #κρηνη και #γρηγορης ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση αγροτοδασικος πυρκαγια περιοχη βρισκεστε περιοχη λακκα αχαιας απομακρυνθειτε κρηνη γρηγορης ακολουθειτε οδηγια αρχων
Thu Sep 11 12:26:34 +0000 2025;1,97E+18;;16;5;1;1;1;Ενεργοποίηση Αγροτοδασική πυρκαγιά στην περιοχή σας Αν βρίσκεστε στην περιοχή #Μερτίδι #Αχαΐας απομακρυνθείτε προς #Αίγιο Ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση αγροτοδασικη πυρκαγια στην περιοχη σας αν βρισκεστε στην περιοχη #μερτιδι #αχαιας απομακρυνθειτε προς #αιγιο ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση αγροτοδασικος πυρκαγια περιοχη βρισκεστε περιοχη μερτιδι αχαιας απομακρυνθειτε αιγιο ακολουθειτε οδηγια αρχων
Thu Sep 11 11:44:11 +0000 2025;1,97E+18;;25;4;1;1;1;Ενεργοποίηση Αγροτοδασική πυρκαγιά στην περιοχή #Άλσος της Περιφερειακής Ενότητας #Αχαΐας Παραμείνετε σε ετοιμότητα και ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση αγροτοδασικη πυρκαγια στην περιοχη #αλσος της περιφερειακης ενοτητας #αχαιας παραμεινετε σε ετοιμοτητα και ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση αγροτοδασικος πυρκαγια περιοχη αλσος περιφερειακης ενοτητα αχαιας παραμεινετε ετοιμοτητα ακολουθειτε οδηγια αρχων
Wed Sep 10 13:38:17 +0000 2025;1,97E+18;;19;3;1;1;1;Ενεργοποίηση Δασική πυρκαγιά στην περιοχή #Βασιλικά #Φαρσάλων της Περιφερειακής Ενότητας #Λάρισας Παραμείνετε σε ετοιμότητα και ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση δασικη πυρκαγια στην περιοχη #βασιλικα #φαρσαλων της περιφερειακης ενοτητας #λαρισας παραμεινετε σε ετοιμοτητα και ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση δασικος πυρκαγια περιοχη βασιλικα φαρσαλος περιφερειακος ενοτητα λαρισας παραμεινετε ετοιμοτητα ακολουθειτε οδηγια αρχων
Tue Sep 09 14:15:20 +0000 2025;1,97E+18;;26;7;1;0;1;Ενεργοποίηση Πυρκαγιά σε βιομηχανική εγκατάσταση στην περιοχή ΒΙ.ΠΕ. #Βελεστίνου της Περιφερειακής Ενότητας #Μαγνησίας Επικίνδυνοι καπνοί Παραμείνετε σε εσωτερικούς χώρους, κλείστε πόρτες, παράθυρα. Ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση πυρκαγια σε βιομηχανικη εγκατασταση στην περιοχη βι.πε. #βελεστινου της περιφερειακης ενοτητας #μαγνησιας επικινδυνοι καπνοι παραμεινετε σε εσωτερικους χωρους, κλειστε πορτες, παραθυρα. ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση πυρκαγια βιομηχανικος εγκατασταση περιοχη βι πε βελεστινου περιφερειακος ενοτητα μαγνησιας επικινδυνοι καπνος παραμεινετε εσωτερικος χωρος κλειστε πορτα παραθυρο ακολουθειτε οδηγια αρχων
Sun Sep 07 14:46:55 +0000 2025;1,96E+18;;21;3;1;1;1;Ενεργοποίηση Δασική πυρκαγιά στην περιοχή #Λαγομάνδρα της Περιφερειακής Ενότητας #Χαλκιδικής Παραμείνετε σε ετοιμότητα και ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση δασικη πυρκαγια στην περιοχη #λαγομανδρα της περιφερειακης ενοτητας #χαλκιδικης παραμεινετε σε ετοιμοτητα και ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση δασικος πυρκαγια περιοχη λαγομανδρα περιφερειακος ενοτητα χαλκιδικης παραμεινετε ετοιμοτητα ακολουθειτε οδηγια αρχων
Thu Sep 04 17:04:59 +0000 2025;1,96E+18;;27;2;1;0;1;Ενεργοποίηση Πυρκαγιά σε ελαιοτριβείο στην τοπική κοινότητα #Ορμύλια της Περιφερειακής Ενότητας #Χαλκιδικής Επικίνδυνοι καπνοί Παραμείνετε σε εσωτερικούς χώρους, κλείστε πόρτες, παράθυρα. Ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση πυρκαγια σε ελαιοτριβειο στην τοπικη κοινοτητα #ορμυλια της περιφερειακης ενοτητας #χαλκιδικης επικινδυνοι καπνοι παραμεινετε σε εσωτερικους χωρους, κλειστε πορτες, παραθυρα. ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση πυρκαγια ελαιοτριβειο τοπικος κοινοτητα ορμυλια περιφερειακης ενοτητα χαλκιδικης επικινδυνοι καπνος παραμεινετε εσωτερικος χωρος κλειστε πορτα παραθυρο ακολουθειτε οδηγια αρχων
Thu Sep 04 11:49:36 +0000 2025;1,96E+18;;11;7;1;1;1;Ενεργοποίηση Δασική πυρκαγιά στην περιοχή #Βρίσα της Περιφερειακής Ενότητας #Λέσβου Παραμείνετε σε ετοιμότητα και ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση δασικη πυρκαγια στην περιοχη #βρισα της περιφερειακης ενοτητας #λεσβου παραμεινετε σε ετοιμοτητα και ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση δασικος πυρκαγια περιοχη βρισα περιφερειακης ενοτητα λεσβου παραμεινετε ετοιμοτητα ακολουθειτε οδηγια αρχων
Thu Sep 04 11:34:21 +0000 2025;1,96E+18;;19;5;1;1;1;Ενεργοποίηση Δασική πυρκαγιά στην περιοχή #Χορτιάτης της Περιφερειακής Ενότητας #Θεσσαλονίκης Παραμείνετε σε ετοιμότητα και ακολουθείτε τις οδηγίες των Αρχών;ενεργοποιηση δασικη πυρκαγια στην περιοχη #χορτιατης της περιφερειακης ενοτητας #θεσσαλονικης παραμεινετε σε ετοιμοτητα και ακολουθειτε τις οδηγιες των αρχων;ενεργοποιηση δασικος πυρκαγια περιοχη χορτιατης περιφερειακης ενοτητα θεσσαλονικης παραμεινετε ετοιμοτητα ακολουθειτε οδηγια αρχων
Fri Aug 08 19:20:04 +0000 2025;1,95E+18;;2;2;0;;;Προσωρινή Διαμονή Πληγέντων Αττικής από την #πυρκαγιά της 8ης Αυγούστου 2025 στην περιοχή των Δήμων Λαυρεωτικής και Σαρωνικού;προσωρινη διαμονη πληγεντων αττικης απο την #πυρκαγια της 8ης αυγουστου 2025 στην περιοχη των δημων λαυρεωτικης και σαρωνικου;προσωρινος διαμονη πληγεντων αττικη πυρκαγια ος αυγουστου περιοχη δημος λαυρεωτικη σαρωνικου
Fri Aug 08 07:38:29 +0000 2025;1,95E+18;;23;10;0;;;Προσοχή Ακραίος Κίνδυνος Πυρκαγιάς - Κατάσταση Συναγερμού σήμερα 08/08 σε #Αττική & #Κύθηρα, #Βοιωτία, #Εύβοια, #Κορινθία, #Αργολίδα, #Λακωνία και πολύ υψηλός κίνδυνος σε πολλές περιοχές της χώρας Απέχουμε από κάθε ενέργεια που θα μπορούσε να προκαλέσει;προσοχη ακραιος κινδυνος πυρκαγιας - κατασταση συναγερμου σημερα 08/08 σε #αττικη & #κυθηρα, #βοιωτια, #ευβοια, #κορινθια, #αργολιδα, #λακωνια και πολυ υψηλος κινδυνος σε πολλες περιοχες της χωρας απεχουμε απο καθε ενεργεια που θα μπορουσε να προκαλεσει;προσοχη ακραιος κινδυνος πυρκαγιας κατασταση συναγερμου σημερα αττικος κυθηρα βοιωτια ευβοια κορινθια αργολιδα λακωνια υψηλος κινδυνος περιοχη χωρα απεχουμε ενεργεια μπορω προκαλω
Thu Jul 31 09:32:38 +0000 2025;1,95E+18;;4;0;0;;;Άμεσες ενέργειες αποκατάστασης και κρατικής αρωγής στη #Μεσσηνία μετά την #πυρκαγιά;αμεσες ενεργειες αποκαταστασης και κρατικης αρωγης στη #μεσσηνια μετα την #πυρκαγια;αμεσες ενεργεια αποκατασταση κρατικος αρωγη μεσσηνια πυρκαγια
Sat Jul 26 07:23:24 +0000 2025;1,95E+18;;11;4;0;;;Προσοχή Ακραίος Κίνδυνος Πυρκαγιάς - Κατάσταση Συναγερμού σήμερα 26/07 σε #Αττική & #Κύθηρα #Βοιωτία #Εύβοια #Κορινθία #Αργολίδα #Αρκαδία #Μεσσηνία #Λακωνία & πολύ υψηλός κίνδυνος σε πολλές περιοχές της χώρας Απέχουμε από κάθε ενέργεια που θα μπορούσε να;προσοχη ακραιος κινδυνος πυρκαγιας - κατασταση συναγερμου σημερα 26/07 σε #αττικη & #κυθηρα #βοιωτια #ευβοια #κορινθια #αργολιδα #αρκαδια #μεσσηνια #λακωνια & πολυ υψηλος κινδυνος σε πολλες περιοχες της χωρας απεχουμε απο καθε ενεργεια που θα μπορουσε να;προσοχη ακραιος κινδυνος πυρκαγιας κατασταση συναγερμου σημερα αττικος κυθηρα βοιωτια ευβοια κορινθια αργολιδα αρκαδια μεσσηνια λακωνια υψηλος κινδυνος περιοχη χωρα απεχουμε ενεργεια μπορω
Wed Jul 09 10:00:11 +0000 2025;1,94E+18;;1;4;0;;;Προσοχή Ακραίος Κίνδυνος Πυρκαγιάς - Κατάσταση Συναγερμού σήμερα 09/07 σε #Αττική #Βοιωτία #Φθιώτιδα #Μαγνησία #Κορινθία & πολύ υψηλός κίνδυνος σε πολλές περιοχές της χώρας Απέχουμε από κάθε ενέργεια που θα μπορούσε να προκαλέσει πυρκαγιά Οδηγίες πρόληψης &;προσοχη ακραιος κινδυνος πυρκαγιας - κατασταση συναγερμου σημερα 09/07 σε #αττικη #βοιωτια #φθιωτιδα #μαγνησια #κορινθια & πολυ υψηλος κινδυνος σε πολλες περιοχες της χωρας απεχουμε απο καθε ενεργεια που θα μπορουσε να προκαλεσει πυρκαγια οδηγιες προληψης &;προσοχη ακραιος κινδυνος πυρκαγιας κατασταση συναγερμου σημερα αττικος βοιωτια φθιωτιδα μαγνησια κορινθια υψηλος κινδυνος περιοχη χωρα απεχουμε ενεργεια μπορω προκαλω πυρκαγια οδηγια προληψη
Tue Jul 08 16:07:08 +0000 2025;1,94E+18;;4;2;0;;;Αντιπυρική περίοδος (έως και 31/10) Δεν ανάβουμε φωτιά για κανέναν λόγο Καλούμε 112 ή 199 αν δούμε καπνό ή φλόγες Ακολουθούμε οδηγίες προστασίας;αντιπυρικη περιοδος (εως και 31/10) δεν αναβουμε φωτια για κανεναν λογο καλουμε 112 η 199 αν δουμε καπνο η φλογες ακολουθουμε οδηγιες προστασιας;αντιπυρικη περιοδος αναβω φωτια λογος καλουμε η δουμε καπνος η φλογα ακολουθουμε οδηγια προστασια
Fri Jul 04 15:10:41 +0000 2025;1,94E+18;;3;0;0;;;Αναδημοσίευση Ανακοίνωσης Έκτακτη ενημέρωση για την πυρκαγιά που εκδηλώθηκε σήμερα 04 Ιουλίου 2025 στην περιοχή Άγιος Δημήτριος στο Κορωπί Αττικής πραγματοποίησε ο Εκπρόσωπος Τύπου του ΠΣ Πύραρχος Βασίλειος Βαθρακογιάννης;αναδημοσιευση ανακοινωσης εκτακτη ενημερωση για την πυρκαγια που εκδηλωθηκε σημερα 04 ιουλιου 2025 στην περιοχη αγιος δημητριος στο κορωπι αττικης πραγματοποιησε ο εκπροσωπος τυπου του πς πυραρχος βασιλειος βαθρακογιαννης;αναδημοσιευση ανακοινωση εκτακτη ενημερωση πυρκαγια εκδηλωνω σημερα ιουλιου περιοχη αγιος δημητριος κορωπι αττικης πραγματοποιω εκπροσωπος τυπος πς πυραρχος βασιλειος βαθρακογιαννης
Thu Jul 03 16:14:33 +0000 2025;1,94E+18;;3;0;0;;;Αναδημοσίευση Ανακοίνωσης Έκτακτη ενημέρωση για την #πυρκαγιά που εκδηλώθηκε σήμερα στο δήμο #Ραφήνας Αττικής πραγματοποίησε ο Εκπρόσωπος Τύπου του ΠΣ Πύραρχος Βασίλειος Βαθρακογιάννης;αναδημοσιευση ανακοινωσης εκτακτη ενημερωση για την #πυρκαγια που εκδηλωθηκε σημερα στο δημο #ραφηνας αττικης πραγματοποιησε ο εκπροσωπος τυπου του πς πυραρχος βασιλειος βαθρακογιαννης;αναδημοσιευση ανακοινωση εκτακτη ενημερωση πυρκαγια εκδηλωνω σημερα δημος ραφηνας αττικη πραγματοποιω εκπροσωπος τυπος πς πυραρχος βασιλειος βαθρακογιαννης
Wed Jul 02 09:59:16 +0000 2025;1,94E+18;;25;9;0;;;Αντιπυρική περίοδος Έως και 31/10 απέχουμε από κάθε εργασία που θα μπορούσε να προκαλέσει #πυρκαγιά Δεν καίμε σκουπίδια, ξερά χόρτα ή κλαδιά;αντιπυρικη περιοδος εως και 31/10 απεχουμε απο καθε εργασια που θα μπορουσε να προκαλεσει #πυρκαγια δεν καιμε σκουπιδια, ξερα χορτα η κλαδια;αντιπυρικη περιοδος απεχω εργασια μπορω προκαλω πυρκαγια καιμε σκουπιδι ξερος χορτ η κλαδια
Sun Jun 29 06:45:17 +0000 2025;1,94E+18;;43;16;0;;;Ακραίος και πολύ υψηλός κίνδυνος σήμερα σε πολλές περιοχές της χώρας Δεν ανάβουμε φωτιά για κανέναν λόγο Αποφεύγουμε κάθε θερμή εργασία & κάθε ενέργεια που θα μπορούσε να προκαλέσει πυρκαγιά Αν δούμε καπνό ή φωτιά καλούμε ΑΜΕΣΩΣ το 112 ή το 199 Ακολουθούμε;ακραιος και πολυ υψηλος κινδυνος σημερα σε πολλες περιοχες της χωρας δεν αναβουμε φωτια για κανεναν λογο αποφευγουμε καθε θερμη εργασια & καθε ενεργεια που θα μπορουσε να προκαλεσει πυρκαγια αν δουμε καπνο η φωτια καλουμε αμεσως το 112 η το 199 ακολουθουμε;ακραιος υψηλοςς κινδυνος σημερα περιοχη χωρα αναβω φωτια λογος αποφευγω θερμης εργασια ενεργεια μπορω προκαλω πυρκαγια δουμε καπνος η φωτια καλουμε αμεσως η ακολουθουμε
Thu Jun 26 14:35:23 +0000 2025;1,94E+18;;2;0;0;;;Αναδημοσίευση Ανακοίνωσης : Έκτακτη ενημέρωση για την #πυρκαγιά που εκδηλώθηκε σήμερα 26 Ιουνίου 2025 στην Παλαιά Φώκαια Αττικής από τον Εκπρόσωπο Τύπου ΠΣ Πύραρχο Βασίλειο Βαθρακογιάννη;αναδημοσιευση ανακοινωσης : εκτακτη ενημερωση για την #πυρκαγια που εκδηλωθηκε σημερα 26 ιουνιου 2025 στην παλαια φωκαια αττικης απο τον εκπροσωπο τυπου πς πυραρχο βασιλειο βαθρακογιαννη;αναδημοσιευση ανακοινωση εκτακτη ενημερωση πυρκαγια εκδηλωνω σημερα ιουνιου παλαια φωκαια αττικη εκπροσωπος τυπος πς πυραρχο βασιλειο βαθρακογιαννη
Wed Jun 11 16:51:57 +0000 2025;1,93E+18;;6;0;0;;;Επίσκεψη Γενικού Γραμματέα Πολιτικής Προστασίας Νίκου Παπαευσταθίου: Στην Πυροσβεστική Υπηρεσία #Χίου Στο Πυροσβεστικό Κλιμάκιο Αρμολίων και Στο στρατιωτικό αεροδρόμιο των Ολύμπων όπου βρίσκεται το ελικόπτερο Kamov Συνάντηση με τον Δήμαρχο Χίου και συντονιστική;επισκεψη γενικου γραμματεα πολιτικης προστασιας νικου παπαευσταθιου: στην πυροσβεστικη υπηρεσια #χιου στο πυροσβεστικο κλιμακιο αρμολιων και στο στρατιωτικο αεροδρομιο των ολυμπων οπου βρισκεται το ελικοπτερο kamov συναντηση με τον δημαρχο χιου και συντονιστικη;επισκεψη γενικου γραμματεα πολιτικη προστασια νικου παπαευσταθιου πυροσβεστικη υπηρεσια χιος πυροσβεστικος κλιμακιο αρμολιων στρατιωτικος αεροδρομιο ολυμπων βρισκω ελικοπτερο kamov συναντηση δημαρχος χιος συντονιστικος
Wed Jun 11 16:09:13 +0000 2025;1,93E+18;;3;0;0;;;Επίσκεψη Υφυπουργού Κλιματικής Κρίσης και Πολιτικής Προστασίας Ευ. Τουρνά στην έδρα Διοίκησης Πυροσβεστικών Υπηρεσιών #Κορίνθου και στην Πυροσβεστική Υπηρεσία της περιοχής Ενίσχυση επιχειρησιακής ετοιμότητας & συντονισμού σε όλα τα επίπεδα Στόχος η άμεση απόκριση σε κάθε;επισκεψη υφυπουργου κλιματικης κρισης και πολιτικης προστασιας ευ. τουρνα στην εδρα διοικησης πυροσβεστικων υπηρεσιων #κορινθου και στην πυροσβεστικη υπηρεσια της περιοχης ενισχυση επιχειρησιακης ετοιμοτητας & συντονισμου σε ολα τα επιπεδα στοχος η αμεση αποκριση σε καθε;επισκεψη υφυπουργος κλιματικης κρισης πολιτικη προστασια ευ τουρνα εδρα διοικησης πυροσβεστικων υπηρεσιων κορινθος πυροσβεστικη υπηρεσια περιοχη ενισχυση επιχειρησιακος ετοιμοτητα συντονισμος επιπεδο στοχος αμεσος αποκριση
Wed Jun 11 11:52:28 +0000 2025;1,93E+18;;10;3;0;;;"Ήξερες ότι η χρειάζεται καύσιμη ύλη για να εξαπλωθεί; Όταν δεν τη βρίσκει, συχνά σταματά Οικόπεδα με ξερά χόρτα/κλαδιά και σκουπίδια αποτελούν ""καύσιμο"" για μια #πυρκαγιά Διατηρούμε το οικόπεδό μας καθαρό για όλη την #αντιπυρική περίοδο & κάνουμε τη δήλωση";"ηξερες οτι η χρειαζεται καυσιμη υλη για να εξαπλωθει; οταν δεν τη βρισκει, συχνα σταματα οικοπεδα με ξερα χορτα/κλαδια και σκουπιδια αποτελουν ""καυσιμο"" για μια #πυρκαγια διατηρουμε το οικοπεδο μας καθαρο για ολη την #αντιπυρικη περιοδο & κανουμε τη δηλωση";ηξερες χρειαζομαι καυσιμος υλη εξαπλωθει βρισκω συχνα σταματα οικοπεδα ξερος χορτα κλαδια σκουπιδι αποτελω καυσιμο πυρκαγια διατηρουμε οικοπεδο καθαρος αντιπυρικος περιοδος κανω δηλωση
Tue Jun 03 14:08:11 +0000 2025;1,93E+18;;3;1;0;;;Συνέντευξη Υπουργού Κλιματικής Κρίσης και Πολιτικής Προστασίας στο Action24 και τους δημοσιογράφους Νίκο Υποφάντη και Ντόρα Κουτροκόη #ΠολιτικήΠροστασία #Πυροσβεστική #ΑΙΓΙΣ #αντιπυρική #πρόληψη #ετοιμότητα;συνεντευξη υπουργου κλιματικης κρισης και πολιτικης προστασιας στο action24 και τους δημοσιογραφους νικο υποφαντη και ντορα κουτροκοη #πολιτικηπροστασια #πυροσβεστικη #αιγις #αντιπυρικη #προληψη #ετοιμοτητα;συνεντευξη υπουργος κλιματικης κρισης πολιτικη προστασια action δημοσιογραφος νικος υποφαντη ντορα κουτροκοη πολιτικη προστασια πυροσβεστικη αιγις αντιπυρικος προληψη ετοιμοτητα
Tue Jun 03 13:05:49 +0000 2025;1,93E+18;;3;1;0;;;"Ήξερες ότι η χρειάζεται καύσιμη ύλη για να εξαπλωθεί; Όταν δεν τη βρίσκει, συχνά σταματά Οικόπεδα με ξερά χόρτα/κλαδιά και σκουπίδια αποτελούν ""καύσιμο"" για μια #πυρκαγιά Διατηρούμε το οικόπεδό μας καθαρό για όλη την #αντιπυρική περίοδο & κάνουμε τη δήλωση";"ηξερες οτι η χρειαζεται καυσιμη υλη για να εξαπλωθει; οταν δεν τη βρισκει, συχνα σταματα οικοπεδα με ξερα χορτα/κλαδια και σκουπιδια αποτελουν ""καυσιμο"" για μια #πυρκαγια διατηρουμε το οικοπεδο μας καθαρο για ολη την #αντιπυρικη περιοδο & κανουμε τη δηλωση";ηξερες χρειαζομαι καυσιμος υλη εξαπλωθει βρισκω συχνα σταματα οικοπεδα ξερος χορτα κλαδια σκουπιδι αποτελω καυσιμο πυρκαγια διατηρουμε οικοπεδο καθαρος αντιπυρικος περιοδος κανω δηλωση
Fri May 30 12:50:06 +0000 2025;1,93E+18;;14;1;0;;;Επίσκεψη Υφυπουργού Κλιματικής Κρίσης και Πολιτικής Προστασίας Ευ. Τουρνά στην έδρα της Διοίκησης των Πυροσβεστικών Υπηρεσιών της Ανατολικής Αττικής #Μαρκόπουλο και στην Πυροσβεστική Υπηρεσία Κορωπίου για την επιχειρησιακή τους ετοιμότητα •Στόχος η συντονισμένη και άμεση;επισκεψη υφυπουργου κλιματικης κρισης και πολιτικης προστασιας ευ. τουρνα στην εδρα της διοικησης των πυροσβεστικων υπηρεσιων της ανατολικης αττικης #μαρκοπουλο και στην πυροσβεστικη υπηρεσια κορωπιου για την επιχειρησιακη τους ετοιμοτητα •στοχος η συντονισμενη και αμεση;επισκεψη υφυπουργος κλιματικης κρισης πολιτικη προστασια ευ τουρνα εδρα διοικηση πυροσβεστικων υπηρεσιων ανατολικης αττικη μαρκοπουλο πυροσβεστικη υπηρεσια κορωπιου επιχειρησιακος ετοιμοτητα στοχος συντονιζω αμεσος
Sun Jun 29 18:50:18 +0000 2025;1,94E+18;;3;0;1;0;1;Πυρκαγιά σε οικοπεδικό χώρο στο Νέο Φάληρο, κοντά στο «Γ. Καραϊσκάκης»;πυρκαγια σε οικοπεδικο χωρο στο νεο φαληρο, κοντα στο «γ. καραισκακης»;πυρκαγια οικοπεδικος χωρος νεος φαληρος γ καραισκακης
Sun Jun 29 18:39:50 +0000 2025;1,94E+18;;5;5;1;0;0;Καίγεται η Σμύρνη, βρέχει στάχτη στην Πάτμο – Πολλά μέτωπα σε όλη την Τουρκία;καιγεται η σμυρνη, βρεχει σταχτη στην πατμο – πολλα μετωπα σε ολη την τουρκια;καιω σμυρνη βρεχω σταχτη πατμο μετωπο τουρκια
Sun Jun 29 15:12:37 +0000 2025;1,94E+18;;2;0;0;;;Πυροσβεστική: 48 αγροτοδασικές πυρκαγιές το τελευταίο 24ωρο;πυροσβεστικη: 48 αγροτοδασικες πυρκαγιες το τελευταιο 24ωρο;πυροσβεστικη αγροτοδασικος πυρκαγιες ωρο
Sun Jun 29 13:53:38 +0000 2025;1,94E+18;;3;0;1;1;0;Πυρκαγιά σε αγροτοδασική έκταση στο Κοπανάκι Μεσσηνίας;πυρκαγια σε αγροτοδασικη εκταση στο κοπανακι μεσσηνιας;πυρκαγια αγροτοδασικος εκταση κοπανακι μεσσηνια
Sun Jun 29 13:29:22 +0000 2025;1,94E+18;;3;0;1;1;0;Άμεσα τέθηκε υπό έλεγχο η πυρκαγιά σε χαμηλή βλάστηση στην Βαρυμπόμπη;αμεσα τεθηκε υπο ελεγχο η πυρκαγια σε χαμηλη βλαστηση στην βαρυμπομπη;τεθηκε ελεγχος πυρκαγια χαμηλος βλαστηση βαρυμπομπη
