Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban,Light Cleaned Text,Advanced Cleaned Text,Hard Cleaned Text,Fire Probability,Predicted Label,is_wildland_pred,is_urban_pred,Extracted_Locations,Coordinates
2024-08-12 22:43:43+00:00,1823128260013629741,🏆illiterate🏆,#φωτιά #πυρκαγια   Από αύριο σε επιλεγμένα δισκοπωλεία https://t.co/xBk1xVGCbB,65,2,,,,#φωτιά #πυρκαγια Από αύριο σε επιλεγμένα δισκοπωλεία,#φωτια #πυρκαγια απο αυριο σε επιλεγμενα δισκοπωλεια,φωτια πυρκαγια επιλεγμενα δισκοπωλεια,0.891,1,0,1,[],[]
2024-08-12 22:45:31+00:00,1823128712142790875,Ελεύθερος Τύπος,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας στο Χαλάνδρι https://t.co/JXhguknLnd,1,0,,,,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας στο Χαλάνδρι,φωτια στην αττικη: βρεθηκε απανθρακωμενη σορος γυναικας στο χαλανδρι,φωτια αττικος βρεθηκε απανθρακωμενη σορος γυναικα χαλανδρι,0.939,1,1,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'χαλανδρι', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0217116, 'lon': 23.8207549, 'name': 'Χαλάνδρι', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.3446563915113022, 'ner_label': 'GPE', 'original_name': 'χαλανδρι'}]"
2024-08-12 22:46:55+00:00,1823129061910003757,ΤΟ ΠΟΝΤΙΚΙ,Φωτιά στην Αττική: Κάηκε το σπίτι του ανθρώπου που έβαλε την πυρκαγιά στο Μάτι (Video) https://t.co/bZEb3muxNk https://t.co/UBmJe2wrTQ,2,1,,,,Φωτιά στην Αττική: Κάηκε το σπίτι του ανθρώπου που έβαλε την πυρκαγιά στο Μάτι (Video),φωτια στην αττικη: καηκε το σπιτι του ανθρωπου που εβαλε την πυρκαγια στο ματι (video),φωτια αττικος καηκε σπιτι ανθρωπου εβαλε πυρκαγια ματι video,0.941,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'ματι', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 40.9138035, 'lon': 24.0908794, 'name': 'Μάτι', 'osm_class': 'natural', 'osm_type': 'peak', 'importance': 0.43096957211662124, 'ner_label': 'GPE', 'original_name': 'ματι'}]"
2024-08-12 22:49:16+00:00,1823129655190196421,dgpapanikas,Φωτιά στην Αττική: Καμένη γυναίκα στο πάτημα Χαλανδρίου https://t.co/mDGwbVAqtG,0,0,,,,Φωτιά στην Αττική: Καμένη γυναίκα στο πάτημα Χαλανδρίου,φωτια στην αττικη: καμενη γυναικα στο πατημα χαλανδριου,φωτια αττικος καμενη γυναικα πατημα χαλανδριου,0.986,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πατημα χαλανδριου', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 22:49:31+00:00,1823129716234064057,enikos.gr,Φωτιά στην Αττική: Βίντεο αναγνωστών από το πύρινο μέτωπο στον Ερυθρό Νέας Μάκρης - Έκκληση κατοίκων της περιοχής για βοήθεια https://t.co/Oooz40Dtrj,1,1,,,,Φωτιά στην Αττική: Βίντεο αναγνωστών από το πύρινο μέτωπο στον Ερυθρό Νέας Μάκρης - Έκκληση κατοίκων της περιοχής για βοήθεια,φωτια στην αττικη: βιντεο αναγνωστων απο το πυρινο μετωπο στον ερυθρο νεας μακρης - εκκληση κατοικων της περιοχης για βοηθεια,φωτια αττικος βιντεο αναγνωστων πυρινος μετωπο ερυθρος νεας μακρης εκκληση κατοικων περιοχη βοηθεια,0.976,1,1,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 22:49:45+00:00,1823129778376843585,Flash.gr,Φωτιά Αττική: Βρέθηκε απανθρακωμένη σoρός γυναίκας στο Πάτημα Βριλησσίων | Flash https://t.co/wPWO7m27oJ https://t.co/d4dOZvmqu9,0,0,,,,Φωτιά Αττική: Βρέθηκε απανθρακωμένη σoρός γυναίκας στο Πάτημα Βριλησσίων | Flash,φωτια αττικη: βρεθηκε απανθρακωμενη σoρος γυναικας στο πατημα βριλησσιων | flash,φωτια αττικος βρεθηκε απανθρακωμενη σoρος γυναικα πατημα βριλησσιων flash,0.882,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πατημα βριλησσιων', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 22:51:44+00:00,1823130276513681634,Antifastroke,Φωτιές στην Αττική: Βρέθηκε απανθρακωμένη σορός στο Πάτημα Βριλησσίων. #φωτια,5,1,,,,Φωτιές στην Αττική: Βρέθηκε απανθρακωμένη σορός στο Πάτημα Βριλησσίων. #φωτια,φωτιες στην αττικη: βρεθηκε απανθρακωμενη σορος στο πατημα βριλησσιων. #φωτια,φωτιες αττικος βρεθηκε απανθρακωμενη σορος πατημα βριλησσιων φωτια,0.983,1,1,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πατημα βριλησσιων', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 22:52:20+00:00,1823130425163940213,Constantinos Tachtsidis,Λίγα χιλιόμετρα μακριά από το κέντρο της πρωτεύουσας της χώρας. Καληνύχτα και καλή τύχη. #φωτια #Πατημα_Χαλανδριου https://t.co/yJCDZgAFCQ,44,17,,,,Λίγα χιλιόμετρα μακριά από το κέντρο της πρωτεύουσας της χώρας. Καληνύχτα και καλή τύχη. #φωτια #Πατημα_Χαλανδριου,λιγα χιλιομετρα μακρια απο το κεντρο της πρωτευουσας της χωρας. καληνυχτα και καλη τυχη. #φωτια #πατημα_χαλανδριου,λιγα χιλιομετρο μακρια κεντρο πρωτευουσα χωρα καληνυχτα καλος τυχη φωτια πατημα χαλανδριου,0.593,1,0,1,"[{'name': 'φωτια πατημα _ χαλανδριου', 'ner_label': 'FAC'}]",[]
2024-08-12 22:52:50+00:00,1823130551852912723,Chrisafina,#φωτιά #πυρκαγιά  #Χάθηκε στα #Βριλήσσια. https://t.co/ixRloVEWf0,42,139,,,,#φωτιά #πυρκαγιά #Χάθηκε στα #Βριλήσσια.,#φωτια #πυρκαγια #χαθηκε στα #βριλησσια.,φωτια πυρκαγια χαθηκε βριλησσιο,0.986,1,0,0,"[{'name': 'βριλησσια', 'ner_label': 'GPE'}]","[{'lat': 38.0399028, 'lon': 23.8389373, 'name': 'Βριλήσσια', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.14674994048981455, 'ner_label': 'GPE', 'original_name': 'βριλησσια'}]"
2024-08-12 22:53:49+00:00,1823130801417998781,Δημήτρης Τζιβελέκης,Φωτιά στην Αττική: Εντοπίστηκε νεκρή γυναίκα μέσα σε κτίριο στο Πάτημα Βριλησσίων https://t.co/vnPrPLqibW μέσω @Newspepper,0,0,,,,Φωτιά στην Αττική: Εντοπίστηκε νεκρή γυναίκα μέσα σε κτίριο στο Πάτημα Βριλησσίων μέσω,φωτια στην αττικη: εντοπιστηκε νεκρη γυναικα μεσα σε κτιριο στο πατημα βριλησσιων μεσω,φωτια αττικος εντοπιστηκε νεκρη γυναικα κτιριο πατημα βριλησσιων,0.969,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πατημα βριλησσιων', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 22:54:37+00:00,1823131000634827186,orfeeas,@ArisPortosalte Ρε σκατο αρδ. Απανθρακωμένη βρέθηκε γυναίκα στο πάτημα Χαλανδρίου (500 μέτρα από την Μαραθώνος που μένεις) ενώ η φωτιά ξεκίνησε από τη Βαρνάβα και λες στον κόσμο να μην κάνει κριτική στην κυβέρνηση γιατί έκανε ότι μπορούσε?,83,6,,,,Ρε σκατο αρδ. Απανθρακωμένη βρέθηκε γυναίκα στο πάτημα Χαλανδρίου (500 μέτρα από την Μαραθώνος που μένεις) ενώ η φωτιά ξεκίνησε από τη Βαρνάβα και λες στον κόσμο να μην κάνει κριτική στην κυβέρνηση γιατί έκανε ότι μπορούσε?,ρε σκατο αρδ. απανθρακωμενη βρεθηκε γυναικα στο πατημα χαλανδριου (500 μετρα απο την μαραθωνος που μενεις) ενω η φωτια ξεκινησε απο τη βαρναβα και λες στον κοσμο να μην κανει κριτικη στην κυβερνηση γιατι εκανε οτι μπορουσε?,ρε σκατο αρδ απανθρακωμενη βρεθηκε γυναικα πατημα χαλανδριου μετρο μαραθωνος μενεις φωτια ξεκινω βαρναβας λες κοσμος κανω κριτικη κυβερνηση μπορω,0.4,1,0,1,"[{'name': 'πατημα χαλανδριου', 'ner_label': 'GPE'}, {'name': 'μαραθωνος', 'ner_label': 'LOC'}, {'name': 'βαρναβα', 'ner_label': 'GPE'}]","[{'lat': 38.1498866, 'lon': 24.0141843, 'name': 'Ολυμπιακό Κωπηλατοδρόμιο Σχινιά Μαραθώνα', 'osm_class': 'landuse', 'osm_type': 'recreation_ground', 'importance': 0.0800602922102693, 'ner_label': 'LOC', 'original_name': 'μαραθωνος'}, {'lat': 37.9656966, 'lon': 23.743307, 'name': 'Πλατεία Βαρνάβα', 'osm_class': 'leisure', 'osm_type': 'park', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'βαρναβα'}]"
2024-08-12 22:56:12+00:00,1823131400767152184,Bizznews.gr,Φωτιά στην Αττική: Βίντεο αναγνωστών από το πύρινο μέτωπο στον Ερυθρό Νέας Μάκρης – Έκκληση κατοίκων της περιοχής για βοήθεια -  https://t.co/hOHPMk0FLa https://t.co/qAyWR1gmEx,0,0,,,,Φωτιά στην Αττική: Βίντεο αναγνωστών από το πύρινο μέτωπο στον Ερυθρό Νέας Μάκρης – Έκκληση κατοίκων της περιοχής για βοήθεια -,φωτια στην αττικη: βιντεο αναγνωστων απο το πυρινο μετωπο στον ερυθρο νεας μακρης – εκκληση κατοικων της περιοχης για βοηθεια -,φωτια αττικος βιντεο αναγνωστων πυρινος μετωπο ερυθρος νεας μακρης εκκληση κατοικων περιοχη βοηθεια,0.978,1,1,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 22:57:11+00:00,1823131646356226337,TLIFE,Φωτιά στην Αττική: Εντοπίστηκε απανθρακωμένη γυναίκα στο Πάτημα Βριλησσίων https://t.co/Q3b3VvaJpK https://t.co/SLgirZHUve,0,0,,,,Φωτιά στην Αττική: Εντοπίστηκε απανθρακωμένη γυναίκα στο Πάτημα Βριλησσίων,φωτια στην αττικη: εντοπιστηκε απανθρακωμενη γυναικα στο πατημα βριλησσιων,φωτια αττικος εντοπιστηκε απανθρακωμενη γυναικα πατημα βριλησσιων,0.983,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πατημα βριλησσιων', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 22:57:17+00:00,1823131672318984347,Εκκλησία Online,Φωτιά στην Αττική: Πυροσβέστης σώζει μια γυναίκα από τις φλόγες https://t.co/pBgfgs3Nor,0,0,,,,Φωτιά στην Αττική: Πυροσβέστης σώζει μια γυναίκα από τις φλόγες,φωτια στην αττικη: πυροσβεστης σωζει μια γυναικα απο τις φλογες,φωτια αττικος πυροσβεστης σωζω γυναικα φλογα,0.672,1,0,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 22:58:50+00:00,1823132063861498059,enikos.gr,Φωτιά στην Αττική: Βίντεο αναγνωστών από το πύρινο μέτωπο στον Ερυθρό Νέας Μάκρης – Έκκληση κατοίκων της περιοχής για βοήθεια https://t.co/Oooz40Dtrj,0,0,,,,Φωτιά στην Αττική: Βίντεο αναγνωστών από το πύρινο μέτωπο στον Ερυθρό Νέας Μάκρης – Έκκληση κατοίκων της περιοχής για βοήθεια,φωτια στην αττικη: βιντεο αναγνωστων απο το πυρινο μετωπο στον ερυθρο νεας μακρης – εκκληση κατοικων της περιοχης για βοηθεια,φωτια αττικος βιντεο αναγνωστων πυρινος μετωπο ερυθρος νεας μακρης εκκληση κατοικων περιοχη βοηθεια,0.972,1,1,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 22:58:52+00:00,1823132072598286786,newsbomb.gr,Ηλεία: Φωτιά στην Μανωλάδα https://t.co/9uugpL1Mq0,0,0,,,,Ηλεία: Φωτιά στην Μανωλάδα,ηλεια: φωτια στην μανωλαδα,ηλεια φωτια μανωλαδα,0.99,1,0,0,"[{'name': 'ηλεια', 'ner_label': 'GPE'}, {'name': 'μανωλαδα', 'ner_label': 'GPE'}]","[{'lat': 37.8057163, 'lon': 21.4152622, 'name': 'Περιφερειακή Ενότητα Ηλείας', 'osm_class': 'boundary', 'osm_type': 'administrative', 'importance': 0.5150702151241191, 'ner_label': 'GPE', 'original_name': 'ηλεια'}, {'lat': 38.0462703, 'lon': 21.3486277, 'name': 'Μανολάδα', 'osm_class': 'place', 'osm_type': 'village', 'importance': 0.4717548752391439, 'ner_label': 'GPE', 'original_name': 'μανωλαδα'}]"
2024-08-12 22:59:57+00:00,1823132345400176744,Πυροσβεστικό Σώμα,"Υπό μερικό έλεγχο τέθηκε η #πυρκαγιά στη συμβολή των οδών Τενέδου &amp; Αγ. Νεκταρίου, στην Τερψιθέα Γλυφάδας.",16,4,,,,"Υπό μερικό έλεγχο τέθηκε η #πυρκαγιά στη συμβολή των οδών Τενέδου & Αγ. Νεκταρίου, στην Τερψιθέα Γλυφάδας.","υπο μερικο ελεγχο τεθηκε η #πυρκαγια στη συμβολη των οδων τενεδου & αγ. νεκταριου, στην τερψιθεα γλυφαδας.",μερικος ελεγχος τεθηκε πυρκαγια συμβολη οδων τενεδου αγ νεκταριου τερψιθεα γλυφαδα,0.99,1,0,1,"[{'name': 'οδων τενεδου & αγ . νεκταριου', 'ner_label': 'FAC'}, {'name': 'τερψιθεα γλυφαδας', 'ner_label': 'GPE'}]","[{'lat': 37.9018403, 'lon': 23.7709411, 'name': 'Τερψιθέα', 'osm_class': 'place', 'osm_type': 'neighbourhood', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'τερψιθεα γλυφαδας'}]"
2024-08-12 23:00:20+00:00,1823132439167865278,Debater.gr,"Φωτιά στην Αττική: Εκκενώνονται το «Αμαλία Φλέμινγκ», το Εθνικό Αστεροσκοπείο Πεντέλης και οι κατασκηνώσεις της Αστυνομίας https://t.co/9QEMW3RY6J https://t.co/lseazyLHSa",0,0,,,,"Φωτιά στην Αττική: Εκκενώνονται το «Αμαλία Φλέμινγκ», το Εθνικό Αστεροσκοπείο Πεντέλης και οι κατασκηνώσεις της Αστυνομίας","φωτια στην αττικη: εκκενωνονται το «αμαλια φλεμινγκ», το εθνικο αστεροσκοπειο πεντελης και οι κατασκηνωσεις της αστυνομιας",φωτια αττικος εκκενωνονται αμαλια φλεμινγκ εθνικος αστεροσκοπειο πεντελης κατασκηνωσεις αστυνομια,0.978,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'αμαλια φλεμινγκ', 'ner_label': 'FAC'}, {'name': 'εθνικο', 'ner_label': 'FAC'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0542829, 'lon': 23.8356552, 'name': 'Αμαλία Φλέμινγκ Πτέρυγα Τσαγκάρη', 'osm_class': 'amenity', 'osm_type': 'parking', 'importance': 8.327382314789071e-05, 'ner_label': 'FAC', 'original_name': 'αμαλια φλεμινγκ'}, {'lat': 37.9723192, 'lon': 23.718125, 'name': 'Εθνικό Αστεροσκοπείο Αθηνών', 'osm_class': 'building', 'osm_type': 'yes', 'importance': 0.41252155072916463, 'ner_label': 'FAC', 'original_name': 'εθνικο'}]"
2024-08-12 23:00:31+00:00,1823132486655791574,newspepper.gr,Φωτιά στην Αττική: Εντοπίστηκε νεκρή γυναίκα μέσα σε κτίριο στο Πάτημα Βριλησσίων https://t.co/QMx3lGAuo1 μέσω @Newspepper,0,0,,,,Φωτιά στην Αττική: Εντοπίστηκε νεκρή γυναίκα μέσα σε κτίριο στο Πάτημα Βριλησσίων μέσω,φωτια στην αττικη: εντοπιστηκε νεκρη γυναικα μεσα σε κτιριο στο πατημα βριλησσιων μεσω,φωτια αττικος εντοπιστηκε νεκρη γυναικα κτιριο πατημα βριλησσιων,0.969,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πατημα βριλησσιων', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 23:00:46+00:00,1823132549473784006,newspepper.gr,Φωτιά στην Αττική: Ολονύχτια μάχη σε Πεντέλη και Μαραθώνα https://t.co/VZiUTAxolC μέσω @Newspepper,0,0,,,,Φωτιά στην Αττική: Ολονύχτια μάχη σε Πεντέλη και Μαραθώνα μέσω,φωτια στην αττικη: ολονυχτια μαχη σε πεντελη και μαραθωνα μεσω,φωτια αττικος ολονυχτια μαχη πεντελη μαραθωνας,0.986,1,0,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πεντελη', 'ner_label': 'GPE'}, {'name': 'μαραθωνα', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0505896, 'lon': 23.8614591, 'name': 'Πεντέλη', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.49026558458181707, 'ner_label': 'GPE', 'original_name': 'πεντελη'}, {'lat': 38.1498866, 'lon': 24.0141843, 'name': 'Ολυμπιακό Κωπηλατοδρόμιο Σχινιά Μαραθώνα', 'osm_class': 'landuse', 'osm_type': 'recreation_ground', 'importance': 0.0800602922102693, 'ner_label': 'GPE', 'original_name': 'μαραθωνα'}]"
2024-08-12 23:00:57+00:00,1823132596374827063,Voice News,Φωτιά στο στρατόπεδο Καρατάσου https://t.co/huNbibJkMB https://t.co/9caBtvSJhJ,0,0,,,,Φωτιά στο στρατόπεδο Καρατάσου,φωτια στο στρατοπεδο καρατασου,φωτια στρατοπεδο καρατασος,0.99,1,0,1,"[{'name': 'στρατοπεδο καρατασου', 'ner_label': 'LOC'}]","[{'lat': 40.6743348, 'lon': 22.9519698, 'name': 'Καρατάσιου', 'osm_class': 'natural', 'osm_type': 'scrub', 'importance': 0.10674071946288241, 'ner_label': 'LOC', 'original_name': 'στρατοπεδο καρατασου'}]"
2024-08-12 23:01:23+00:00,1823132706244317558,η ελπίδα ήρθε άπαξ! & δεν μας ειπε καποιος κάτι...,Από δασική φωτιά ρε μαν…,0,0,,,,Από δασική φωτιά ρε μαν…,απο δασικη φωτια ρε μαν…,δασικος φωτια ρε μαν,0.97,1,1,0,"[{'name': 'μαν', 'ner_label': 'GPE'}]",[]
2024-08-12 23:01:52+00:00,1823132825945518162,Euro2day.gr,Σε εξέλιξη πυρκαγιά στην περιοχή Τερψιθέα Γλυφάδας https://t.co/hPaRu9zUo6,0,0,,,,Σε εξέλιξη πυρκαγιά στην περιοχή Τερψιθέα Γλυφάδας,σε εξελιξη πυρκαγια στην περιοχη τερψιθεα γλυφαδας,εξελιξη πυρκαγια περιοχη τερψιθεα γλυφαδα,0.992,1,0,0,"[{'name': 'τερψιθεα γλυφαδας', 'ner_label': 'GPE'}]","[{'lat': 37.9018403, 'lon': 23.7709411, 'name': 'Τερψιθέα', 'osm_class': 'place', 'osm_type': 'neighbourhood', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'τερψιθεα γλυφαδας'}]"
2024-08-12 23:02:39+00:00,1823133024537453032,attica24.gr,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας στο Πάτημα Χαλανδρίου (ΒΙΝΤΕΟ) https://t.co/u8CSXdDJcX,0,0,,,,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας στο Πάτημα Χαλανδρίου (ΒΙΝΤΕΟ),φωτια στην αττικη: βρεθηκε απανθρακωμενη σορος γυναικας στο πατημα χαλανδριου (βιντεο),φωτια αττικος βρεθηκε απανθρακωμενη σορος γυναικα πατημα χαλανδριου βιντεο,0.952,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πατημα χαλανδριου', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 23:03:11+00:00,1823133159002607834,Chrisafina,#φωτιά #πυρκαγιά  Λεωφ. Μαραθωνος https://t.co/iO9bsjkzhy,51,178,,,,#φωτιά #πυρκαγιά Λεωφ. Μαραθωνος,#φωτια #πυρκαγια λεωφ. μαραθωνος,φωτια πυρκαγια λεωφ μαραθωνος,0.984,1,0,0,"[{'name': 'λεωφ . μαραθωνος', 'ner_label': 'FAC'}]",[]
2024-08-12 23:08:49+00:00,1823134575431974953,αfro ksil,"Ηλεία: Πυρκαγιά σε χαμηλή βλάστηση, στη Νέα Μανωλάδα https://t.co/sS7kXKNewL",0,0,,,,"Ηλεία: Πυρκαγιά σε χαμηλή βλάστηση, στη Νέα Μανωλάδα","ηλεια: πυρκαγια σε χαμηλη βλαστηση, στη νεα μανωλαδα",ηλεια πυρκαγια χαμηλος βλαστηση νεος μανωλαδα,0.989,1,1,0,"[{'name': 'ηλεια', 'ner_label': 'GPE'}, {'name': 'νεα μανωλαδα', 'ner_label': 'GPE'}]","[{'lat': 37.8057163, 'lon': 21.4152622, 'name': 'Περιφερειακή Ενότητα Ηλείας', 'osm_class': 'boundary', 'osm_type': 'administrative', 'importance': 0.5150702151241191, 'ner_label': 'GPE', 'original_name': 'ηλεια'}, {'lat': 38.0462703, 'lon': 21.3486277, 'name': 'Μανολάδα', 'osm_class': 'place', 'osm_type': 'village', 'importance': 0.4717548752391439, 'ner_label': 'GPE', 'original_name': 'νεα μανωλαδα'}]"
2024-08-12 23:12:08+00:00,1823135409032888662,capital.gr,Νεκρή γυναίκα από τη φωτιά στην Αττική: Βρέθηκε απανθρακωμένη στο Πάτημα Βριλησσίων #capitalgr https://t.co/jVHm0RoUxE https://t.co/AksvZfHIqS,2,0,,,,Νεκρή γυναίκα από τη φωτιά στην Αττική: Βρέθηκε απανθρακωμένη στο Πάτημα Βριλησσίων #capitalgr,νεκρη γυναικα απο τη φωτια στην αττικη: βρεθηκε απανθρακωμενη στο πατημα βριλησσιων #capitalgr,νεκρη γυναικα φωτια αττικος βρεθηκε απανθρακωμενη πατημα βριλησσιων capitalgr,0.611,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πατημα βριλησσιων', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 23:13:44+00:00,1823135811253977428,ΤΟ ΠΟΝΤΙΚΙ,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας σε κτήριο επιχείρησης στα Βριλήσσια https://t.co/nVS48DgMhe https://t.co/LCugm3B7il,1,1,,,,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας σε κτήριο επιχείρησης στα Βριλήσσια,φωτια στην αττικη: βρεθηκε απανθρακωμενη σορος γυναικας σε κτηριο επιχειρησης στα βριλησσια,φωτια αττικος βρεθηκε απανθρακωμενη σορος γυναικα κτηριο επιχειρηση βριλησσιο,0.888,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'βριλησσια', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0399028, 'lon': 23.8389373, 'name': 'Βριλήσσια', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.14674994048981455, 'ner_label': 'GPE', 'original_name': 'βριλησσια'}]"
2024-08-12 23:16:17+00:00,1823136455033512166,Romios,ΕΚΤΑΚΤΟ: Φωτιά στον πυρηνικό σταθμό Ζαπορίζια μετά από βομβαρδισμό των Ουκρανοναζί https://t.co/aoSFx51Elu,0,0,,,,ΕΚΤΑΚΤΟ: Φωτιά στον πυρηνικό σταθμό Ζαπορίζια μετά από βομβαρδισμό των Ουκρανοναζί,εκτακτο: φωτια στον πυρηνικο σταθμο ζαποριζια μετα απο βομβαρδισμο των ουκρανοναζι,εκτακτο φωτια πυρηνικος σταθμος ζαποριζια βομβαρδισμος ουκρανοναζι,0.978,1,0,0,"[{'name': 'πυρηνικο σταθμο ζαποριζια', 'ner_label': 'GPE'}]",[]
